date,section,domestic_mean,domestic_std,domestic_count,global_mean,global_std,global_count
2021-03-04,global_macro,-0.1389,0.3327,9.0,-0.4213,0.5746,4.0
2021-03-05,domestic_core,0.1694,0.6056,11.0,,,
2021-03-05,global_macro,-0.1873,0.589,10.0,-0.4453,0.5506,4.0
2021-03-06,global_macro,0.2272,,1.0,,,
2021-03-07,domestic_core,-0.4996,0.7066,2.0,,,
2021-03-07,global_macro,-0.0229,0.0395,3.0,,,
2021-03-08,domestic_core,-0.0149,0.3754,19.0,,,
2021-03-08,global_macro,-0.0973,0.5789,9.0,-0.7057,0.1192,2.0
2021-03-09,domestic_core,0.0735,0.3301,10.0,,,
2021-03-09,global_macro,-0.1957,0.4299,10.0,0.4339,,1.0
2021-03-10,domestic_core,-0.1619,0.6371,8.0,,,
2021-03-10,global_macro,-0.1396,0.5533,10.0,-0.5675,0.4102,3.0
2021-03-11,domestic_core,0.3952,0.4925,16.0,,,
2021-03-11,global_macro,0.2883,0.4577,9.0,0.0842,0.6351,3.0
2021-03-12,domestic_core,0.1328,0.5756,9.0,,,
2021-03-12,global_macro,0.2195,0.4252,9.0,-0.0202,,1.0
2021-03-13,global_macro,-0.0216,0.0294,3.0,,,
2021-03-14,domestic_core,0.2173,0.4346,4.0,,,
2021-03-14,global_macro,0.1976,0.2794,2.0,0.0379,,1.0
2021-03-15,domestic_core,0.1928,0.3881,14.0,,,
2021-03-15,global_macro,0.1341,0.3103,7.0,-0.5198,,1.0
2021-03-16,domestic_core,0.3995,0.4867,14.0,,,
2021-03-16,global_macro,-0.1493,0.3342,5.0,-0.0501,,1.0
2021-03-17,domestic_core,0.2419,0.447,12.0,,,
2021-03-17,global_macro,-0.0005,0.7057,5.0,-0.6361,,1.0
2021-03-18,domestic_core,0.3698,0.4802,19.0,,,
2021-03-18,global_macro,0.0027,0.0083,9.0,-0.9153,,1.0
2021-03-19,domestic_core,0.2494,0.574,14.0,,,
2021-03-19,global_macro,0.0333,0.6466,5.0,-0.0501,,1.0
2021-03-20,domestic_core,0.0203,0.0286,2.0,,,
2021-03-20,global_macro,-0.9806,,1.0,,,
2021-03-21,domestic_core,0.0959,0.3315,8.0,,,
2021-03-21,global_macro,0.391,,1.0,-0.7126,,1.0
2021-03-22,domestic_core,0.0131,0.6866,13.0,,,
2021-03-22,global_macro,0.0007,0.0011,3.0,-0.9388,,1.0
2021-03-23,domestic_core,0.1034,0.4819,14.0,,,
2021-03-23,global_macro,0.1531,0.3191,10.0,-0.5035,0.5793,2.0
2021-03-24,domestic_core,-0.1787,0.5523,13.0,,,
2021-03-24,global_macro,0.0975,0.5284,11.0,-0.184,0.2943,2.0
2021-03-25,domestic_core,0.6407,0.4604,8.0,,,
2021-03-25,global_macro,0.0007,0.0074,8.0,0.0424,0.1851,2.0
2021-03-26,domestic_core,0.0,0.0002,4.0,,,
2021-03-26,global_macro,0.0889,0.5194,8.0,0.6528,,1.0
2021-03-27,domestic_core,0.0,,1.0,,,
2021-03-27,global_macro,0.1552,,1.0,,,
2021-03-28,domestic_core,0.0084,0.8021,7.0,,,
2021-03-28,global_macro,0.9746,0.0355,2.0,,,
2021-03-29,domestic_core,0.0364,0.7594,8.0,,,
2021-03-29,global_macro,0.4118,0.4976,6.0,-0.9145,,1.0
2021-03-30,domestic_core,0.0515,0.4552,16.0,,,
2021-03-30,global_macro,-0.1892,0.3279,3.0,-0.181,1.0901,2.0
2021-03-31,domestic_core,-0.0829,0.2582,10.0,,,
2021-03-31,global_macro,0.0003,0.6289,11.0,,,
2021-04-01,domestic_core,0.2717,0.6469,11.0,,,
2021-04-01,global_macro,0.1252,0.8155,3.0,0.8331,,1.0
2021-04-02,domestic_core,-0.0267,0.0378,4.0,,,
2021-04-02,global_macro,0.2629,0.6405,8.0,,,
2021-04-03,domestic_core,0.4967,0.7091,2.0,,,
2021-04-03,global_macro,0.0,,1.0,,,
2021-04-04,domestic_core,-0.0304,0.3838,7.0,,,
2021-04-04,global_macro,0.0057,0.0081,2.0,-0.528,,1.0
2021-04-05,domestic_core,0.2043,0.6023,10.0,0.7291,,1.0
2021-04-05,global_macro,0.0125,0.7961,4.0,,,
2021-04-06,domestic_core,-0.0529,0.1578,7.0,,,
2021-04-06,global_macro,0.1809,0.6163,10.0,-0.0388,,1.0
2021-04-07,domestic_core,0.149,0.4111,7.0,,,
2021-04-07,global_macro,0.0894,0.2426,5.0,,,
2021-04-08,domestic_core,0.3787,0.5073,8.0,,,
2021-04-08,global_macro,-0.1605,0.5058,4.0,0.049,0.0883,4.0
2021-04-09,domestic_core,0.3299,0.5049,10.0,,,
2021-04-09,global_macro,0.022,0.0302,6.0,0.7436,0.1041,2.0
2021-04-10,domestic_core,-0.0001,,1.0,,,
2021-04-10,global_macro,-0.0003,0.0024,3.0,0.0402,,1.0
2021-04-11,domestic_core,0.0057,0.0135,4.0,,,
2021-04-11,global_macro,0.0001,,1.0,,,
2021-04-12,domestic_core,0.3715,0.618,15.0,,,
2021-04-12,global_macro,0.4054,0.4859,9.0,-0.0388,,1.0
2021-04-13,domestic_core,-0.1667,0.4489,8.0,,,
2021-04-13,global_macro,0.1801,0.4598,5.0,-0.0493,,1.0
2021-04-14,domestic_core,0.6167,0.4797,11.0,,,
2021-04-14,global_macro,0.3196,0.5045,12.0,0.0226,0.1032,3.0
2021-04-15,domestic_core,0.5681,0.5319,7.0,,,
2021-04-15,global_macro,0.2275,0.5704,14.0,0.478,,1.0
2021-04-16,domestic_core,0.0034,0.0108,7.0,,,
2021-04-16,global_macro,0.2395,0.9385,4.0,0.1798,0.2589,3.0
2021-04-17,domestic_core,-0.3711,,1.0,,,
2021-04-17,global_macro,0.9847,,1.0,,,
2021-04-18,domestic_core,0.0001,0.0002,7.0,,,
2021-04-19,domestic_core,0.1435,0.3781,13.0,,,
2021-04-19,global_macro,0.1747,0.5944,9.0,-0.4248,0.5647,2.0
2021-04-20,domestic_core,0.2812,0.5278,12.0,,,
2021-04-20,global_macro,0.0467,0.1594,8.0,-0.8893,0.0048,2.0
2021-04-21,domestic_core,0.211,0.6914,19.0,,,
2021-04-21,global_macro,-0.0055,0.4997,9.0,-0.3393,,1.0
2021-04-22,domestic_core,0.2097,0.418,9.0,,,
2021-04-22,global_macro,-0.0185,0.0519,8.0,-0.2816,0.7634,4.0
2021-04-23,domestic_core,0.1091,0.5455,10.0,,,
2021-04-23,global_macro,0.0808,0.5809,4.0,-0.306,0.4914,2.0
2021-04-24,domestic_core,-0.0,,1.0,,,
2021-04-24,global_macro,-0.0044,0.0078,3.0,,,
2021-04-25,domestic_core,0.1264,0.3179,9.0,,,
2021-04-25,global_macro,0.4985,0.7051,2.0,,,
2021-04-26,domestic_core,0.1565,0.6251,13.0,,,
2021-04-26,global_macro,0.2165,0.6696,8.0,0.0737,,1.0
2021-04-27,domestic_core,0.3624,0.4991,8.0,,,
2021-04-27,global_macro,0.1895,0.3969,4.0,-0.0356,,1.0
2021-04-28,domestic_core,0.0775,0.515,12.0,,,
2021-04-28,global_macro,0.0844,0.6073,9.0,0.2504,0.4899,3.0
2021-04-29,domestic_core,0.1289,0.6737,7.0,,,
2021-04-29,global_macro,0.4968,0.5757,4.0,-0.0403,,1.0
2021-04-30,domestic_core,0.5982,0.5496,5.0,,,
2021-04-30,global_macro,0.4929,0.6963,2.0,-0.8884,,1.0
2021-05-01,domestic_core,-0.4842,0.6854,2.0,,,
2021-05-01,global_macro,-0.7798,,1.0,,,
2021-05-02,domestic_core,0.0615,0.5031,11.0,,,
2021-05-02,global_macro,0.0002,0.0004,5.0,,,
2021-05-03,domestic_core,-0.2896,0.5515,19.0,,,
2021-05-03,global_macro,0.043,0.0991,8.0,-0.0394,0.1427,2.0
2021-05-04,domestic_core,0.305,0.5049,13.0,,,
2021-05-04,global_macro,-0.2998,0.5193,3.0,-0.0319,1.2698,2.0
2021-05-05,domestic_core,0.0036,0.4712,8.0,,,
2021-05-05,global_macro,0.0002,0.0026,7.0,0.2588,0.5391,3.0
2021-05-06,domestic_core,0.3821,0.7655,12.0,,,
2021-05-06,global_macro,-0.0177,0.5427,7.0,,,
2021-05-07,domestic_core,0.0241,0.5024,9.0,,,
2021-05-07,global_macro,0.0008,0.002,5.0,0.0121,0.6443,3.0
2021-05-08,domestic_core,-0.0678,0.1233,2.0,,,
2021-05-08,global_macro,-0.7169,,1.0,0.1243,,1.0
2021-05-09,domestic_core,0.1773,0.4532,5.0,,,
2021-05-09,global_macro,-0.0,0.0003,3.0,,,
2021-05-10,domestic_core,0.5009,0.4876,11.0,,,
2021-05-10,global_macro,0.0903,0.1411,4.0,-0.8632,0.1102,2.0
2021-05-11,domestic_core,-0.115,0.4979,10.0,,,
2021-05-11,global_macro,-0.7152,0.4677,7.0,-0.0598,,1.0
2021-05-12,domestic_core,0.0905,0.6986,17.0,,,
2021-05-12,global_macro,-0.0039,0.0363,8.0,-0.6429,0.1438,3.0
2021-05-13,domestic_core,0.0818,0.7254,13.0,,,
2021-05-13,global_macro,-0.056,0.516,15.0,-0.4042,0.4624,2.0
2021-05-14,domestic_core,0.2997,0.5191,3.0,,,
2021-05-14,global_macro,0.2629,0.454,3.0,-0.2487,0.5144,3.0
2021-05-15,domestic_core,-0.358,0.495,5.0,,,
2021-05-15,global_macro,0.669,0.5696,3.0,,,
2021-05-16,domestic_core,0.0025,0.0029,3.0,,,
2021-05-16,global_macro,-0.0001,0.0002,2.0,,,
2021-05-17,domestic_core,0.4461,0.4623,7.0,,,
2021-05-17,global_macro,-0.1042,0.3986,7.0,-0.9435,,1.0
2021-05-18,domestic_core,0.336,0.4979,9.0,,,
2021-05-18,global_macro,-0.246,0.6448,9.0,-0.1408,0.8146,3.0
2021-05-19,domestic_core,0.1816,0.2272,5.0,,,
2021-05-19,global_macro,-0.3329,0.5767,3.0,-0.4511,0.6832,2.0
2021-05-20,domestic_core,0.1447,0.3209,5.0,,,
2021-05-20,global_macro,-0.0082,0.5298,7.0,-0.6766,,1.0
2021-05-21,domestic_core,-0.255,0.4417,3.0,,,
2021-05-21,global_macro,0.0317,0.0625,4.0,0.0464,0.7598,4.0
2021-05-22,domestic_core,0.0,0.0,2.0,,,
2021-05-22,global_macro,0.4316,0.5942,2.0,,,
2021-05-23,domestic_core,-0.9924,,1.0,,,
2021-05-24,domestic_core,0.5359,0.4805,8.0,,,
2021-05-24,global_macro,-0.0085,0.6233,5.0,-0.0494,,1.0
2021-05-25,domestic_core,0.1124,0.4667,11.0,,,
2021-05-25,global_macro,0.3335,0.5161,6.0,,,
2021-05-26,domestic_core,-0.0332,0.4974,14.0,,,
2021-05-26,global_macro,0.0678,0.3965,8.0,,,
2021-05-27,domestic_core,-0.0131,0.7455,8.0,,,
2021-05-27,global_macro,0.003,0.0096,8.0,-0.0926,,1.0
2021-05-28,domestic_core,0.1468,0.6848,7.0,,,
2021-05-28,global_macro,0.323,0.4289,9.0,-0.899,,1.0
2021-05-29,domestic_core,0.0005,,1.0,,,
2021-05-29,global_macro,-0.0002,,1.0,,,
2021-05-30,domestic_core,-0.3365,0.5733,3.0,,,
2021-05-30,global_macro,0.9998,,1.0,,,
2021-05-31,domestic_core,0.1214,0.3549,8.0,,,
2021-05-31,global_macro,-0.3833,0.543,2.0,,,
2021-06-01,domestic_core,-0.0594,0.386,9.0,,,
2021-06-01,global_macro,-0.0541,0.0938,3.0,-0.7413,0.1587,2.0
2021-06-02,domestic_core,0.5767,0.4915,5.0,,,
2021-06-02,global_macro,0.0805,0.1787,5.0,0.0752,0.0272,2.0
2021-06-03,domestic_core,0.3474,0.5941,15.0,,,
2021-06-03,global_macro,0.0734,0.6697,5.0,-0.6187,,1.0
2021-06-04,domestic_core,0.3914,0.7404,11.0,,,
2021-06-04,global_macro,-0.022,0.0381,3.0,,,
2021-06-05,domestic_core,-0.3312,,1.0,,,
2021-06-05,global_macro,-0.0263,,1.0,-0.316,,1.0
2021-06-06,domestic_core,-0.0762,0.2026,7.0,,,
2021-06-06,global_macro,0.0001,,1.0,,,
2021-06-07,domestic_core,0.3014,0.555,15.0,,,
2021-06-07,global_macro,-0.0431,0.1305,7.0,-0.4734,0.6146,2.0
2021-06-08,domestic_core,0.3229,0.3859,3.0,,,
2021-06-08,global_macro,0.665,0.5759,3.0,-0.0887,0.106,2.0
2021-06-09,domestic_core,-0.1123,0.3191,11.0,,,
2021-06-09,global_macro,0.0025,0.6027,6.0,0.3482,,1.0
2021-06-10,domestic_core,0.2892,0.5031,11.0,,,
2021-06-10,global_macro,-0.0848,0.1243,4.0,0.3622,0.7691,2.0
2021-06-11,domestic_core,0.679,0.4971,6.0,,,
2021-06-11,global_macro,0.0864,0.2115,6.0,0.4312,0.3428,3.0
2021-06-12,domestic_core,0.0404,,1.0,,,
2021-06-12,global_macro,0.4483,,1.0,,,
2021-06-13,domestic_core,0.2492,0.4967,4.0,,,
2021-06-13,global_macro,0.0001,,1.0,0.2918,,1.0
2021-06-14,domestic_core,0.3655,0.4805,11.0,,,
2021-06-14,global_macro,0.9992,,1.0,-0.0186,,1.0
2021-06-15,domestic_core,0.2795,0.6186,7.0,,,
2021-06-15,global_macro,0.4232,0.5272,7.0,-0.0817,0.8825,3.0
2021-06-16,domestic_core,0.0679,0.4511,15.0,,,
2021-06-16,global_macro,0.0011,0.9926,3.0,0.0301,1.1548,2.0
2021-06-17,domestic_core,0.3552,0.7358,8.0,,,
2021-06-17,global_macro,0.0025,0.0182,8.0,,,
2021-06-18,domestic_core,0.4337,0.7566,10.0,,,
2021-06-18,global_macro,0.1547,0.2397,6.0,-0.2578,0.5246,4.0
2021-06-19,domestic_core,0.0,0.0001,4.0,,,
2021-06-19,global_macro,-0.132,0.7324,3.0,,,
2021-06-20,domestic_core,0.4994,0.7063,2.0,,,
2021-06-21,domestic_core,0.18,0.6311,16.0,,,
2021-06-21,global_macro,0.0001,0.0,2.0,-0.8356,,1.0
2021-06-22,domestic_core,0.3049,0.5254,4.0,,,
2021-06-22,global_macro,0.3241,0.5611,3.0,0.097,,1.0
2021-06-23,domestic_core,0.2659,0.814,9.0,,,
2021-06-23,global_macro,0.5848,0.4266,9.0,-0.0284,0.0147,2.0
2021-06-24,domestic_core,0.0904,0.3323,10.0,,,
2021-06-24,global_macro,-0.1673,0.4077,6.0,0.1967,,1.0
2021-06-25,domestic_core,0.1112,0.4486,16.0,,,
2021-06-25,global_macro,0.3998,0.5467,5.0,0.8355,,1.0
2021-06-26,domestic_core,0.1623,0.36,5.0,,,
2021-06-26,global_macro,0.0001,,1.0,,,
2021-06-27,domestic_core,-0.156,0.2548,6.0,,,
2021-06-27,global_macro,-0.1157,0.2004,3.0,,,
2021-06-28,domestic_core,0.2333,0.4035,10.0,,,
2021-06-28,global_macro,0.1136,0.1975,3.0,-0.0118,,1.0
2021-06-29,domestic_core,0.5976,0.5458,5.0,,,
2021-06-29,global_macro,0.3369,0.5698,3.0,,,
2021-06-30,domestic_core,0.6378,0.4814,14.0,,,
2021-06-30,global_macro,-0.0102,0.0246,5.0,,,
2021-07-01,domestic_core,0.2391,0.4278,9.0,,,
2021-07-01,global_macro,0.213,0.3695,3.0,-0.5724,,1.0
2021-07-02,domestic_core,0.3224,0.4966,6.0,,,
2021-07-02,global_macro,-0.1671,0.3365,4.0,0.3168,0.5151,2.0
2021-07-03,domestic_core,-0.4996,0.7066,2.0,,,
2021-07-03,global_macro,0.0036,,1.0,,,
2021-07-04,domestic_core,-0.1207,0.5454,10.0,,,
2021-07-04,global_macro,0.998,,1.0,,,
2021-07-05,domestic_core,0.3745,0.7513,13.0,,,
2021-07-05,global_macro,-0.0501,0.071,2.0,,,
2021-07-06,domestic_core,-0.0446,0.2807,14.0,,,
2021-07-06,global_macro,0.1834,0.3898,4.0,-0.9473,,1.0
2021-07-07,domestic_core,0.2735,0.416,11.0,,,
2021-07-07,global_macro,-0.125,0.6029,8.0,0.0303,0.0825,2.0
2021-07-08,domestic_core,0.2282,0.528,10.0,,,
2021-07-08,global_macro,0.1495,0.6009,9.0,-0.4641,0.6684,2.0
2021-07-09,domestic_core,0.1972,0.5148,8.0,,,
2021-07-09,global_macro,-0.0817,0.2509,6.0,-0.0172,0.1617,5.0
2021-07-10,domestic_core,0.3082,0.537,6.0,,,
2021-07-10,global_macro,0.1075,0.189,3.0,,,
2021-07-11,domestic_core,0.207,0.7827,5.0,,,
2021-07-11,global_macro,0.0682,0.0962,2.0,,,
2021-07-12,domestic_core,0.2551,0.6353,8.0,,,
2021-07-12,global_macro,0.5919,0.5401,6.0,-0.7435,,1.0
2021-07-13,domestic_core,0.1663,0.7527,6.0,,,
2021-07-13,global_macro,0.3265,0.6372,6.0,-0.7581,,1.0
2021-07-14,domestic_core,0.2243,0.5177,17.0,,,
2021-07-14,global_macro,-0.0189,0.7074,5.0,,,
2021-07-15,domestic_core,0.2461,0.4593,8.0,,,
2021-07-15,global_macro,0.6665,0.5772,3.0,,,
2021-07-16,domestic_core,0.1792,0.4268,10.0,,,
2021-07-16,global_macro,0.1971,0.4475,5.0,,,
2021-07-17,domestic_core,-0.0001,0.0,2.0,,,
2021-07-17,global_macro,-0.0241,0.0343,2.0,,,
2021-07-18,domestic_core,0.1629,0.4599,6.0,,,
2021-07-19,domestic_core,0.3219,0.5695,17.0,,,
2021-07-19,global_macro,0.0581,0.4194,8.0,-0.1213,0.1425,2.0
2021-07-20,domestic_core,0.0176,0.479,9.0,,,
2021-07-20,global_macro,0.1404,0.4072,12.0,-0.36,0.3947,2.0
2021-07-21,domestic_core,0.0198,0.5084,14.0,,,
2021-07-21,global_macro,0.1564,0.7883,5.0,0.0301,,1.0
2021-07-22,domestic_core,0.5621,0.5223,9.0,,,
2021-07-22,global_macro,0.1997,0.2867,4.0,,,
2021-07-23,domestic_core,0.4435,0.4606,6.0,,,
2021-07-23,global_macro,0.2716,0.3528,6.0,0.256,0.3223,2.0
2021-07-24,domestic_core,0.0438,0.0884,4.0,,,
2021-07-24,global_macro,0.9997,,1.0,,,
2021-07-25,domestic_core,0.0223,0.0315,2.0,,,
2021-07-25,global_macro,0.0,,1.0,0.0361,,1.0
2021-07-26,domestic_core,0.2853,0.4869,7.0,,,
2021-07-26,global_macro,0.0001,,1.0,0.2105,,1.0
2021-07-27,domestic_core,0.2153,0.3964,8.0,,,
2021-07-27,global_macro,0.2179,0.5906,7.0,-0.8976,,1.0
2021-07-28,domestic_core,0.1264,0.7589,14.0,,,
2021-07-28,global_macro,-0.0481,0.8141,4.0,,,
2021-07-29,domestic_core,0.2858,0.6204,15.0,,,
2021-07-29,global_macro,0.0128,0.6843,5.0,-0.1862,,1.0
2021-07-30,domestic_core,-0.0035,0.0209,10.0,,,
2021-07-30,global_macro,0.1744,0.3825,4.0,,,
2021-07-31,domestic_core,-0.6343,0.5508,3.0,,,
2021-07-31,global_macro,-0.3394,0.1552,3.0,,,
2021-08-01,domestic_core,-0.3455,0.4687,9.0,,,
2021-08-01,global_macro,0.0002,,1.0,,,
2021-08-02,domestic_core,0.2871,0.4945,10.0,,,
2021-08-02,global_macro,0.0312,0.5643,6.0,,,
2021-08-03,domestic_core,0.0896,0.6671,11.0,,,
2021-08-03,global_macro,0.0823,0.1877,5.0,0.0105,0.0698,2.0
2021-08-04,domestic_core,0.0946,0.6916,11.0,,,
2021-08-04,global_macro,0.4992,0.575,4.0,0.4099,0.4413,2.0
2021-08-05,domestic_core,0.4668,0.7319,8.0,,,
2021-08-05,global_macro,0.0278,0.5399,6.0,-0.1058,,1.0
2021-08-06,domestic_core,0.0821,0.6451,5.0,,,
2021-08-06,global_macro,-0.002,0.0045,3.0,-0.4735,0.647,2.0
2021-08-07,domestic_core,-0.0013,,1.0,,,
2021-08-07,global_macro,0.0034,,1.0,,,
2021-08-08,domestic_core,0.0427,0.368,6.0,,,
2021-08-09,domestic_core,0.3473,0.557,18.0,,,
2021-08-09,global_macro,0.0016,0.0029,6.0,-0.3289,0.7299,2.0
2021-08-10,domestic_core,0.0582,0.5899,13.0,,,
2021-08-10,global_macro,0.331,0.5127,6.0,,,
2021-08-11,domestic_core,0.0515,0.6895,17.0,,,
2021-08-11,global_macro,-0.0727,0.594,7.0,0.3137,0.2475,2.0
2021-08-12,domestic_core,0.172,0.8695,10.0,,,
2021-08-12,global_macro,-0.0045,0.8111,4.0,,,
2021-08-13,domestic_core,0.0547,0.6633,12.0,,,
2021-08-13,global_macro,-0.5409,0.5307,4.0,,,
2021-08-14,global_macro,0.0005,,1.0,,,
2021-08-15,domestic_core,0.9869,0.0221,3.0,,,
2021-08-15,global_macro,-0.0714,0.1116,3.0,,,
2021-08-16,domestic_core,0.1251,0.6333,4.0,,,
2021-08-16,global_macro,0.0003,,1.0,,,
2021-08-17,domestic_core,0.2319,0.826,13.0,,,
2021-08-17,global_macro,-0.0193,0.5352,8.0,-0.5516,,1.0
2021-08-18,domestic_core,-0.0785,0.6344,13.0,,,
2021-08-18,global_macro,0.2005,0.541,4.0,-0.9529,,1.0
2021-08-19,domestic_core,-0.1089,0.5908,18.0,,,
2021-08-19,global_macro,-0.2794,0.4005,6.0,-0.8358,,1.0
2021-08-20,domestic_core,0.1089,0.7882,16.0,,,
2021-08-20,global_macro,0.1427,0.3779,7.0,-0.9485,,1.0
2021-08-21,domestic_core,0.2823,0.4965,3.0,,,
2021-08-21,global_macro,-0.3833,0.6422,2.0,,,
2021-08-22,domestic_core,-0.1316,0.7599,5.0,,,
2021-08-22,global_macro,0.2397,0.3386,2.0,0.0015,,1.0
2021-08-23,domestic_core,-0.2557,0.4327,9.0,,,
2021-08-23,global_macro,0.0886,0.793,4.0,0.1619,,1.0
2021-08-24,domestic_core,0.1993,0.51,12.0,,,
2021-08-24,global_macro,0.3362,0.5747,3.0,-0.0054,0.9106,3.0
2021-08-25,domestic_core,0.2869,0.44,5.0,,,
2021-08-25,global_macro,0.3377,0.5734,3.0,0.0679,,1.0
2021-08-26,domestic_core,0.2229,0.3977,12.0,,,
2021-08-26,global_macro,0.1655,0.4086,6.0,0.0298,,1.0
2021-08-27,domestic_core,0.0463,0.5061,9.0,,,
2021-08-27,global_macro,-0.0021,0.0253,5.0,-0.2721,,1.0
2021-08-28,global_macro,0.0011,0.0019,2.0,,,
2021-08-29,domestic_core,-0.0084,0.0211,6.0,,,
2021-08-29,global_macro,0.1983,0.7219,3.0,,,
2021-08-30,domestic_core,0.181,0.5969,11.0,,,
2021-08-30,global_macro,0.1788,0.4487,5.0,,,
2021-08-31,domestic_core,0.1988,0.609,11.0,,,
2021-08-31,global_macro,0.4403,0.4289,5.0,-0.2338,0.4717,4.0
2021-09-01,domestic_core,0.0699,0.4319,13.0,,,
2021-09-01,global_macro,0.4804,0.6007,4.0,0.4539,0.6772,2.0
2021-09-02,domestic_core,-0.0001,0.7064,9.0,,,
2021-09-02,global_macro,-0.0449,0.1001,3.0,,,
2021-09-03,domestic_core,0.1095,0.6633,8.0,,,
2021-09-03,global_macro,0.3141,0.4681,5.0,-0.8952,,1.0
2021-09-04,domestic_core,-0.1717,,1.0,,,
2021-09-04,global_macro,-0.491,0.6945,2.0,,,
2021-09-05,domestic_core,-0.3336,0.5762,3.0,,,
2021-09-05,global_macro,-0.848,,1.0,,,
2021-09-06,domestic_core,-0.3383,0.5092,6.0,,,
2021-09-06,global_macro,0.2214,0.4392,9.0,,,
2021-09-07,domestic_core,0.1577,0.4855,17.0,,,
2021-09-07,global_macro,-0.0004,,1.0,-0.028,,1.0
2021-09-08,domestic_core,0.1811,0.3915,8.0,,,
2021-09-08,global_macro,0.518,0.5554,4.0,-0.9607,,1.0
2021-09-09,domestic_core,-0.2533,0.6863,8.0,,,
2021-09-09,global_macro,-0.0221,0.0357,6.0,-0.9501,,1.0
2021-09-10,domestic_core,0.4035,0.5931,14.0,,,
2021-09-10,global_macro,0.1156,0.7385,5.0,-0.4371,0.7357,2.0
2021-09-11,domestic_core,-0.4993,0.7062,2.0,,,
2021-09-11,global_macro,-0.304,0.4291,2.0,,,
2021-09-12,domestic_core,0.1171,0.623,7.0,,,
2021-09-12,global_macro,0.0022,,1.0,,,
2021-09-13,domestic_core,-0.2659,0.6264,10.0,,,
2021-09-13,global_macro,0.2198,0.4094,10.0,-0.9385,,1.0
2021-09-14,domestic_core,0.2199,0.5325,16.0,,,
2021-09-14,global_macro,0.25,0.4999,4.0,-0.9521,,1.0
2021-09-15,domestic_core,0.0615,0.4909,10.0,,,
2021-09-15,global_macro,0.1625,0.4102,6.0,-0.427,0.3783,3.0
2021-09-16,domestic_core,0.4523,0.7182,9.0,,,
2021-09-16,global_macro,0.2847,0.4798,7.0,-0.028,,1.0
2021-09-17,domestic_core,0.1217,0.7305,9.0,,,
2021-09-17,global_macro,-0.0002,0.0007,3.0,-0.9591,,1.0
2021-09-18,global_macro,-0.0138,,1.0,-0.3456,,1.0
2021-09-19,domestic_core,-0.0001,0.0001,2.0,,,
2021-09-20,domestic_core,0.0004,,1.0,,,
2021-09-20,global_macro,0.3268,0.5655,3.0,-0.3537,0.4927,2.0
2021-09-21,domestic_core,-0.0252,0.0356,2.0,,,
2021-09-21,global_macro,-0.2978,0.4237,5.0,-0.5791,0.4424,3.0
2021-09-22,domestic_core,-0.2051,1.1161,2.0,,,
2021-09-22,global_macro,-0.0009,0.0012,2.0,-0.6081,0.2906,2.0
2021-09-23,domestic_core,-0.2347,0.4067,3.0,,,
2021-09-23,global_macro,-0.0531,0.5022,9.0,-0.2777,0.1759,2.0
2021-09-24,domestic_core,0.0269,0.5623,6.0,,,
2021-09-24,global_macro,0.0,0.0,4.0,-0.2582,0.5147,2.0
2021-09-25,global_macro,-0.0,0.0001,3.0,,,
2021-09-26,domestic_core,0.5001,0.7067,2.0,,,
2021-09-26,global_macro,,,,-0.4852,,1.0
2021-09-27,domestic_core,0.4889,0.5198,8.0,,,
2021-09-27,global_macro,0.0,0.0,2.0,-0.3787,0.8134,2.0
2021-09-28,domestic_core,0.1237,0.5992,12.0,,,
2021-09-28,global_macro,-0.0534,0.1247,8.0,-0.5998,0.5222,3.0
2021-09-29,domestic_core,-0.0741,0.6588,15.0,,,
2021-09-29,global_macro,-0.2377,0.4268,13.0,-0.3271,0.449,2.0
2021-09-30,domestic_core,-0.0036,0.6403,10.0,,,
2021-09-30,global_macro,0.1643,0.402,6.0,-0.3965,0.4514,3.0
2021-10-01,domestic_core,0.4277,0.4893,9.0,,,
2021-10-01,global_macro,-0.378,0.5191,5.0,-0.4813,,1.0
2021-10-02,domestic_core,-0.0006,,1.0,,,
2021-10-02,global_macro,0.9997,,1.0,,,
2021-10-03,domestic_core,-0.0059,0.012,5.0,,,
2021-10-03,global_macro,0.3996,0.5461,5.0,,,
2021-10-04,domestic_core,0.0027,0.8053,7.0,,,
2021-10-04,global_macro,0.0001,1.4138,2.0,-0.3478,0.5545,3.0
2021-10-05,domestic_core,-0.1056,0.6024,18.0,,,
2021-10-05,global_macro,0.0195,0.5274,11.0,0.5243,,1.0
2021-10-06,domestic_core,0.3358,0.5559,17.0,,,
2021-10-06,global_macro,-0.0389,0.8226,9.0,-0.7328,,1.0
2021-10-07,domestic_core,-0.0608,0.6977,14.0,,,
2021-10-07,global_macro,0.1298,0.384,7.0,0.0421,0.3676,2.0
2021-10-08,domestic_core,-0.2152,0.5817,14.0,,,
2021-10-08,global_macro,0.0824,0.493,6.0,-0.5486,0.5099,5.0
2021-10-09,domestic_core,-0.2274,0.6874,3.0,,,
2021-10-09,global_macro,-0.574,0.3816,2.0,,,
2021-10-10,domestic_core,-0.1939,0.5509,4.0,,,
2021-10-10,global_macro,0.2958,0.4763,4.0,,,
2021-10-11,domestic_core,-0.0526,0.6963,11.0,,,
2021-10-11,global_macro,0.0027,0.0039,2.0,-0.9514,,1.0
2021-10-12,domestic_core,0.0429,0.7689,16.0,,,
